Latitude (decimal degrees):	3.041
Longitude (decimal degrees):	31.053
Elevation (m):	899
Radiation database:	PVGIS-SARAH2


Slope: 5 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20190313:1606,0.0,0.0,0.0,30.46,1.31,0.0
20190313:1706,0.0,0.0,0.0,29.62,1.24,0.0
20190313:1806,0.0,0.0,0.0,28.7,1.59,0.0
20190313:1906,0.0,0.0,0.0,27.63,1.59,0.0
20190313:2006,0.0,0.0,0.0,26.5,1.1,0.0
20190313:2106,0.0,0.0,0.0,25.29,1.45,0.0
20190313:2206,0.0,0.0,0.0,24.32,1.93,0.0
20190313:2306,0.0,0.0,0.0,23.45,1.79,0.0
20190314:0006,0.0,0.0,0.0,23.13,1.66,0.0
20190314:0106,0.0,0.0,0.0,22.55,1.59,0.0
20190314:0206,0.0,0.0,0.0,21.94,1.52,0.0
20190314:0306,0.0,0.0,0.0,21.36,1.52,0.0
20190314:0406,0.0,0.0,0.0,21.06,1.45,0.0
20190314:0506,0.0,0.0,0.0,23.16,0.9,0.0
20190314:0606,274.84,364.51,29.91,27.3,1.59,0.0
20190314:0706,537.16,712.48,44.82,30.22,2.55,0.0
20190314:0806,621.94,836.12,59.65,32.25,3.52,0.0
20190314:0906,750.26,1027.23,74.14,33.19,3.79,0.0
20190314:1006,773.63,1069.32,84.43,33.34,3.52,0.0
20190314:1106,719.56,991.89,73.87,33.78,3.31,0.0
20190314:1206,627.21,857.44,59.35,34.66,3.17,0.0
20190314:1306,0.0,0.0,0.0,34.62,3.17,0.0
20190314:1406,241.11,329.96,29.62,34.3,2.97,0.0
20190314:1506,117.72,182.74,14.68,33.31,2.14,0.0
20190314:1606,0.0,0.0,0.0,32.11,1.86,0.0
20190314:1706,0.0,0.0,0.0,30.73,1.93,0.0
20190314:1806,0.0,0.0,0.0,29.48,1.79,0.0
20190314:1906,0.0,0.0,0.0,28.68,1.66,0.0
20190314:2006,0.0,0.0,0.0,27.55,1.52,0.0
20190314:2106,0.0,0.0,0.0,26.29,1.17,0.0
20190314:2206,0.0,0.0,0.0,26.41,1.1,0.0
20190314:2306,0.0,0.0,0.0,25.32,1.38,0.0
20190315:0006,0.0,0.0,0.0,24.5,1.38,0.0
20190315:0106,0.0,0.0,0.0,24.69,1.1,0.0
20190315:0206,0.0,0.0,0.0,24.68,1.03,0.0
20190315:0306,0.0,0.0,0.0,23.71,1.03,0.0
20190315:0406,0.0,0.0,0.0,22.73,1.1,0.0
20190315:0506,70.69,105.99,15.07,23.11,1.1,0.0
20190315:0606,355.7,469.19,30.02,27.5,2.07,0.0
20190315:0706,545.13,716.96,44.94,30.13,3.38,0.0
20190315:0806,675.01,905.36,59.78,32.48,4.14,0.0
20190315:0906,755.28,1032.65,74.34,34.25,4.41,0.0
20190315:1006,732.46,1010.19,84.82,35.14,4.14,0.0
20190315:1106,552.68,756.56,73.93,35.96,3.79,0.0
20190315:1206,264.48,363.5,59.35,36.45,3.66,0.0
20190315:1306,277.05,379.9,44.5,36.73,3.52,0.0
20190315:1406,35.97,63.89,29.58,36.17,3.03,0.0
20190315:1506,130.29,208.3,14.63,35.69,2.34,0.0
20190315:1606,0.0,0.0,0.0,34.69,1.24,0.0
20190315:1706,0.0,0.0,0.0,33.62,1.45,0.0
20190315:1806,0.0,0.0,0.0,32.23,2.07,0.0
20190315:1906,0.0,0.0,0.0,30.33,2.21,0.0
20190315:2006,0.0,0.0,0.0,29.62,1.93,0.0
20190315:2106,0.0,0.0,0.0,28.41,1.59,0.0
20190315:2206,0.0,0.0,0.0,27.05,1.52,0.0
20190315:2306,0.0,0.0,0.0,26.97,1.1,0.0
20190316:0006,0.0,0.0,0.0,28.04,0.69,0.0
20190316:0106,0.0,0.0,0.0,27.77,0.62,0.0
20190316:0206,0.0,0.0,0.0,27.29,0.48,0.0
20190316:0306,0.0,0.0,0.0,26.83,0.69,0.0
20190316:0406,0.0,0.0,0.0,26.36,0.83,0.0
20190316:0506,130.3,194.36,15.17,25.95,0.83,0.0
20190316:0606,325.09,432.12,30.12,28.31,1.59,0.0
20190316:0706,538.22,716.38,45.05,31.04,2.62,0.0
20190316:0806,668.43,903.75,59.92,33.11,3.66,0.0
20190316:0906,754.03,1031.01,74.54,33.7,4.14,0.0
20190316:1006,764.1,1053.97,85.21,34.21,3.93,0.0
20190316:1106,704.65,971.59,73.99,35.11,3.72,0.0
20190316:1206,614.07,838.21,59.35,35.46,3.59,0.0
20190316:1306,510.54,688.16,44.47,35.26,3.45,0.0
20190316:1406,329.46,448.5,29.54,34.83,3.03,0.0
20190316:1506,50.93,83.9,14.59,34.13,2.69,0.0
20190316:1606,0.0,0.0,0.0,33.13,1.93,0.0
20190316:1706,0.0,0.0,0.0,32.01,1.45,0.0
20190316:1806,0.0,0.0,0.0,30.96,1.72,0.0
20190316:1906,0.0,0.0,0.0,30.67,0.69,0.0
20190316:2006,0.0,0.0,0.0,28.65,1.31,0.0
20190316:2106,0.0,0.0,0.0,27.86,2.0,0.0
20190316:2206,0.0,0.0,0.0,27.18,2.21,0.0
20190316:2306,0.0,0.0,0.0,26.54,2.07,0.0
20190317:0006,0.0,0.0,0.0,25.51,1.86,0.0
20190317:0106,0.0,0.0,0.0,24.42,1.72,0.0
20190317:0206,0.0,0.0,0.0,23.96,1.45,0.0
20190317:0306,0.0,0.0,0.0,24.87,1.1,0.0
20190317:0406,0.0,0.0,0.0,26.2,0.69,0.0
20190317:0506,118.53,175.68,15.26,26.15,0.28,0.0
20190317:0606,315.48,424.58,30.22,28.59,0.41,0.0
20190317:0706,507.33,687.54,45.17,31.53,1.31,0.0
20190317:0806,644.72,891.05,60.05,33.83,2.21,0.0
20190317:0906,683.77,953.87,74.73,34.31,2.48,0.0
20190317:1006,639.19,892.06,85.6,34.75,2.41,0.0
20190317:1106,720.46,1017.32,74.03,35.72,2.48,0.0
20190317:1206,593.89,823.55,59.33,36.32,2.55,0.0
20190317:1306,503.24,688.62,44.44,36.34,2.48,0.0
20190317:1406,327.55,451.07,29.5,36.18,2.34,0.0
20190317:1506,114.88,180.98,14.54,35.31,2.14,0.0
20190317:1606,0.0,0.0,0.0,33.92,1.17,0.0
20190317:1706,0.0,0.0,0.0,33.0,0.69,0.0
20190317:1806,0.0,0.0,0.0,31.8,1.17,0.0
20190317:1906,0.0,0.0,0.0,30.82,0.48,0.0
20190317:2006,0.0,0.0,0.0,31.08,0.55,0.0
20190317:2106,0.0,0.0,0.0,30.73,0.76,0.0
20190317:2206,0.0,0.0,0.0,29.44,1.03,0.0
20190317:2306,0.0,0.0,0.0,28.93,0.97,0.0
20190318:0006,0.0,0.0,0.0,28.88,0.34,0.0
20190318:0106,0.0,0.0,0.0,28.17,0.62,0.0
20190318:0206,0.0,0.0,0.0,27.24,0.97,0.0
20190318:0306,0.0,0.0,0.0,26.63,0.97,0.0
20190318:0406,0.0,0.0,0.0,26.22,1.03,0.0
20190318:0506,134.1,198.83,15.36,25.28,1.03,0.0
20190318:0606,345.22,459.6,30.33,28.67,1.59,0.0
20190318:0706,484.86,646.69,45.28,31.16,2.34,0.0
20190318:0806,657.66,897.51,60.18,33.2,2.9,0.0
20190318:0906,737.2,1022.72,74.91,34.05,3.1,0.0
20190318:1006,759.86,1062.79,85.99,34.42,3.03,0.0
20190318:1106,729.86,1023.74,74.06,35.03,2.69,0.0
20190318:1206,632.03,878.44,59.31,36.0,2.48,0.0
20190318:1306,511.12,699.18,44.41,35.98,2.34,0.0
20190318:1406,340.06,467.79,29.45,36.0,2.41,0.0
20190318:1506,62.98,100.92,14.49,34.63,2.28,0.0
20190318:1606,0.0,0.0,0.0,33.91,1.38,0.0
20190318:1706,0.0,0.0,0.0,32.58,1.45,0.0
20190318:1806,0.0,0.0,0.0,31.23,1.59,0.0
20190318:1906,0.0,0.0,0.0,30.01,1.52,0.0
20190318:2006,0.0,0.0,0.0,28.5,1.59,0.0
20190318:2106,0.0,0.0,0.0,27.35,1.45,0.0
20190318:2206,0.0,0.0,0.0,26.27,1.79,0.0
20190318:2306,0.0,0.0,0.0,25.37,1.79,0.0
20190319:0006,0.0,0.0,0.0,24.6,1.66,0.0
20190319:0106,0.0,0.0,0.0,24.04,1.59,0.0
20190319:0206,0.0,0.0,0.0,23.25,1.59,0.0
20190319:0306,0.0,0.0,0.0,22.49,1.66,0.0
20190319:0406,0.0,0.0,0.0,21.98,1.66,0.0
20190319:0506,145.89,215.71,15.46,23.53,1.24,0.0
20190319:0606,361.91,479.26,30.43,28.27,2.0,0.0
20190319:0706,546.79,724.69,45.39,30.5,2.83,0.0
20190319:0806,662.77,896.91,60.31,32.65,3.38,0.0
20190319:0906,750.84,1033.13,75.08,33.86,3.72,0.0
20190319:1006,757.67,1055.14,86.37,35.13,3.59,0.0
20190319:1106,686.23,954.86,74.08,36.21,3.38,0.0
20190319:1206,328.25,450.52,59.29,37.09,3.31,0.0
20190319:1306,513.55,701.63,44.36,37.35,3.17,0.0
20190319:1406,348.29,480.35,29.41,37.08,2.9,0.0
20190319:1506,106.0,167.32,14.44,36.5,2.55,0.0
20190319:1606,0.0,0.0,0.0,35.32,1.59,0.0
20190319:1706,0.0,0.0,0.0,33.84,1.72,0.0
20190319:1806,0.0,0.0,0.0,32.23,2.14,0.0
20190319:1906,0.0,0.0,0.0,31.65,1.93,0.0
20190319:2006,0.0,0.0,0.0,30.76,2.07,0.0
20190319:2106,0.0,0.0,0.0,29.49,1.79,0.0
20190319:2206,0.0,0.0,0.0,27.66,1.52,0.0
20190319:2306,0.0,0.0,0.0,27.93,1.03,0.0
20190320:0006,0.0,0.0,0.0,27.89,0.97,0.0
20190320:0106,0.0,0.0,0.0,27.15,1.1,0.0
20190320:0206,0.0,0.0,0.0,25.98,1.24,0.0
20190320:0306,0.0,0.0,0.0,24.29,1.45,0.0
20190320:0406,0.0,0.0,0.0,22.94,1.59,0.0
20190320:0506,152.26,226.4,15.56,23.65,1.24,0.0
20190320:0606,369.17,493.81,30.53,28.45,1.03,0.0
20190320:0706,545.05,730.12,45.49,31.51,2.34,0.0
20190320:0806,673.36,918.36,60.43,33.63,3.24,0.0
20190320:0906,751.57,1039.52,75.25,34.44,3.59,0.0
20190320:1006,766.12,1072.56,86.75,35.57,3.45,0.0
20190320:1106,682.94,954.34,74.09,36.55,3.17,0.0
20190320:1206,419.88,576.83,59.26,37.12,2.97,0.0
20190320:1306,481.67,658.93,44.32,37.47,3.03,0.0
20190320:1406,329.19,454.71,29.36,37.44,2.97,0.0
20190320:1506,120.69,194.29,14.38,36.81,2.76,0.0
20190320:1606,0.0,0.0,0.0,35.63,2.0,0.0
20190320:1706,0.0,0.0,0.0,34.14,2.0,0.0
20190320:1806,0.0,0.0,0.0,32.86,2.21,0.0
20190320:1906,0.0,0.0,0.0,31.62,2.28,0.0
20190320:2006,0.0,0.0,0.0,30.65,2.28,0.0
20190320:2106,0.0,0.0,0.0,29.58,1.86,0.0
20190320:2206,0.0,0.0,0.0,27.99,1.72,0.0
20190320:2306,0.0,0.0,0.0,27.78,0.9,0.0
20190321:0006,0.0,0.0,0.0,28.18,0.69,0.0
20190321:0106,0.0,0.0,0.0,25.41,1.24,0.0
20190321:0206,0.0,0.0,0.0,23.75,1.93,0.0
20190321:0306,0.0,0.0,0.0,22.64,1.86,0.0
20190321:0406,0.0,0.0,0.0,21.86,1.79,0.0
20190321:0506,150.73,221.98,15.66,22.69,1.31,0.0
20190321:0606,363.3,488.26,30.63,28.53,0.62,0.0
20190321:0706,538.57,728.53,45.6,31.75,1.66,0.0
20190321:0806,664.79,915.75,60.55,34.06,2.62,0.0
20190321:0906,739.93,1035.88,75.4,35.61,3.1,0.0
20190321:1006,752.63,1063.93,87.12,36.24,2.97,0.0
20190321:1106,660.5,928.76,74.09,36.88,2.69,0.0
20190321:1206,419.35,579.71,59.22,37.79,2.62,0.0
20190321:1306,449.14,617.34,44.27,37.66,2.55,0.0
20190321:1406,302.84,419.16,29.3,37.45,2.76,0.0
20190321:1506,115.49,184.94,14.33,36.74,2.9,0.0
20190321:1606,0.0,0.0,0.0,35.44,2.55,0.0
20190321:1706,0.0,0.0,0.0,33.83,2.28,0.0
20190321:1806,0.0,0.0,0.0,32.51,2.21,0.0
20190321:1906,0.0,0.0,0.0,31.55,1.79,0.0
20190321:2006,0.0,0.0,0.0,30.43,1.03,0.0
20190321:2106,0.0,0.0,0.0,31.72,0.76,0.0
20190321:2206,0.0,0.0,0.0,30.96,0.83,0.0
20190321:2306,0.0,0.0,0.0,29.62,0.83,0.0
20190322:0006,0.0,0.0,0.0,26.89,1.17,0.0
20190322:0106,0.0,0.0,0.0,24.92,1.45,0.0
20190322:0206,0.0,0.0,0.0,24.17,1.66,0.0
20190322:0306,0.0,0.0,0.0,23.97,1.59,0.0
20190322:0406,0.0,0.0,0.0,23.33,1.59,0.0
20190322:0506,110.68,160.74,15.75,24.18,1.31,0.0
20190322:0606,274.93,364.72,30.73,28.17,2.14,0.0
20190322:0706,477.41,629.95,45.7,30.6,3.17,0.0
20190322:0806,584.95,786.1,60.66,32.84,3.66,0.0
20190322:0906,703.29,961.3,75.55,34.4,4.14,0.0
20190322:1006,690.32,950.3,87.48,34.5,3.66,0.0
20190322:1106,596.17,821.05,74.08,35.12,3.03,0.0
20190322:1206,558.34,767.08,59.18,35.83,2.83,0.0
20190322:1306,450.38,613.94,44.22,36.73,2.9,0.0
20190322:1406,320.95,442.75,29.25,36.73,2.69,0.0
20190322:1506,118.46,191.61,14.27,36.26,2.07,0.0
20190322:1606,0.0,0.0,0.0,35.26,1.17,0.0
20190322:1706,0.0,0.0,0.0,33.97,1.52,0.0
20190322:1806,0.0,0.0,0.0,32.64,1.66,0.0
20190322:1906,0.0,0.0,0.0,30.92,1.79,0.0
20190322:2006,0.0,0.0,0.0,29.66,1.59,0.0
20190322:2106,0.0,0.0,0.0,28.19,1.52,0.0
20190322:2206,0.0,0.0,0.0,26.94,1.45,0.0
20190322:2306,0.0,0.0,0.0,26.21,1.59,0.0
20190323:0006,0.0,0.0,0.0,25.31,1.59,0.0
20190323:0106,0.0,0.0,0.0,25.24,1.45,0.0
20190323:0206,0.0,0.0,0.0,25.19,1.31,0.0
20190323:0306,0.0,0.0,0.0,24.42,1.31,0.0
20190323:0406,0.0,0.0,0.0,23.32,1.45,0.0
20190323:0506,152.54,225.21,15.85,24.35,1.1,0.0
20190323:0606,364.37,483.27,30.83,28.64,2.0,0.0
20190323:0706,550.49,733.39,45.81,31.56,2.97,0.0
20190323:0806,671.1,914.57,60.77,33.79,3.45,0.0
20190323:0906,745.65,1038.65,75.69,35.64,3.59,0.0
20190323:1006,750.04,1058.73,87.83,37.17,3.45,0.0
20190323:1106,730.3,1034.63,74.06,38.36,3.31,0.0
20190323:1206,629.1,881.59,59.14,39.11,3.17,0.0
20190323:1306,484.59,670.48,44.17,39.52,3.03,0.0
20190323:1406,327.54,457.25,29.19,39.51,3.1,0.0
20190323:1506,111.56,180.38,14.21,38.88,2.97,0.0
20190323:1606,0.0,0.0,0.0,37.42,2.21,0.0
20190323:1706,0.0,0.0,0.0,35.61,2.14,0.0
20190323:1806,0.0,0.0,0.0,34.05,2.0,0.0
20190323:1906,0.0,0.0,0.0,32.27,1.45,0.0
20190323:2006,0.0,0.0,0.0,30.2,1.52,0.0
20190323:2106,0.0,0.0,0.0,28.63,1.79,0.0
20190323:2206,0.0,0.0,0.0,27.3,1.66,0.0
20190323:2306,0.0,0.0,0.0,26.94,1.45,0.0
20190324:0006,0.0,0.0,0.0,26.17,1.45,0.0
20190324:0106,0.0,0.0,0.0,24.39,1.79,0.0
20190324:0206,0.0,0.0,0.0,23.04,1.93,0.0
20190324:0306,0.0,0.0,0.0,22.09,1.93,0.0
20190324:0406,0.0,0.0,0.0,21.22,1.86,0.0
20190324:0506,114.6,164.47,15.95,22.63,1.38,0.0
20190324:0606,333.11,445.99,30.93,28.8,0.97,0.0
20190324:0706,477.81,642.15,45.91,31.85,2.0,0.0
20190324:0806,606.66,829.22,60.88,33.94,2.83,0.0
20190324:0906,696.88,970.24,75.82,35.52,3.17,0.0
20190324:1006,700.57,982.32,88.15,35.81,2.97,0.0
20190324:1106,654.39,922.31,74.03,37.18,2.62,0.0
20190324:1206,543.47,758.29,59.08,37.71,2.34,0.0
20190324:1306,407.64,561.25,44.11,38.12,2.62,0.0
20190324:1406,187.68,265.52,29.13,37.77,2.34,0.0
20190324:1506,82.03,130.6,14.15,37.24,2.48,0.0
20190324:1606,0.0,0.0,0.0,35.89,2.07,0.0
20190324:1706,0.0,0.0,0.0,34.22,2.28,0.0
20190324:1806,0.0,0.0,0.0,32.98,2.41,0.0
20190324:1906,0.0,0.0,0.0,32.62,1.86,0.0
20190324:2006,0.0,0.0,0.0,30.86,1.66,0.0
20190324:2106,0.0,0.0,0.0,29.22,3.24,0.0
20190324:2206,0.0,0.0,0.0,27.58,3.79,0.0
20190324:2306,0.0,0.0,0.0,26.86,3.72,0.0
20190325:0006,0.0,0.0,0.0,26.55,3.24,0.0
20190325:0106,0.0,0.0,0.0,25.96,3.17,0.0
20190325:0206,0.0,0.0,0.0,25.49,3.24,0.0
20190325:0306,0.0,0.0,0.0,25.1,3.03,0.0
20190325:0406,0.0,0.0,0.0,24.71,3.03,0.0
20190325:0506,128.71,186.09,16.05,25.15,3.38,0.0
20190325:0606,379.19,492.17,31.03,27.13,4.14,0.0
20190325:0706,549.58,720.3,46.0,29.39,3.45,0.0
20190325:0806,652.38,896.44,60.98,31.75,1.93,0.0
20190325:0906,690.33,995.59,75.94,33.76,0.83,0.0
20190325:1006,694.41,1007.71,88.44,34.64,0.9,0.0
20190325:1106,680.02,973.63,73.99,35.86,1.52,0.0
20190325:1206,336.91,463.27,59.03,35.6,1.86,0.0
20190325:1306,487.76,668.45,44.05,35.24,1.79,0.0
20190325:1406,293.37,404.69,29.07,35.09,1.66,0.0
20190325:1506,96.56,152.23,14.09,34.46,1.52,0.0
20190325:1606,0.0,0.0,0.0,33.48,1.93,0.0
20190325:1706,0.0,0.0,0.0,31.6,2.41,0.0
20190325:1806,0.0,0.0,0.0,30.07,2.76,0.0
20190325:1906,0.0,0.0,0.0,28.25,3.59,0.0
20190325:2006,0.0,0.0,0.0,27.4,3.72,0.0
20190325:2106,0.0,0.0,0.0,26.62,3.59,0.0
20190325:2206,0.0,0.0,0.0,25.93,3.24,0.0
20190325:2306,0.0,0.0,0.0,25.33,2.83,0.0
20190326:0006,0.0,0.0,0.0,24.67,1.93,0.0
20190326:0106,0.0,0.0,0.0,23.96,0.69,0.0
20190326:0206,0.0,0.0,0.0,23.72,0.97,0.0
20190326:0306,0.0,0.0,0.0,23.49,1.45,0.0
20190326:0406,0.0,0.0,0.0,23.05,1.45,0.0
20190326:0506,22.67,42.93,16.14,23.88,1.59,0.0
20190326:0606,147.76,202.64,31.12,26.72,1.72,0.0
20190326:0706,456.67,608.52,46.1,28.69,1.24,0.0
20190326:0806,637.12,892.83,61.08,30.86,0.62,0.0
20190326:0906,571.01,798.77,76.05,32.64,0.97,0.0
20190326:1006,459.0,633.03,88.66,34.02,1.59,0.0
20190326:1106,682.77,964.08,73.94,35.01,1.93,0.0
20190326:1206,588.04,814.21,58.97,34.9,2.0,0.0
20190326:1306,454.68,619.27,43.99,34.9,2.0,0.0
20190326:1406,220.57,305.15,29.01,34.58,2.0,0.0
20190326:1506,97.04,153.01,14.03,33.71,2.0,0.0
20190326:1606,0.0,0.0,0.0,32.31,2.76,0.0
20190326:1706,0.0,0.0,0.0,30.45,2.55,0.0
20190326:1806,0.0,0.0,0.0,29.11,1.17,0.0
20190326:1906,0.0,0.0,0.0,28.27,0.28,0.0
20190326:2006,0.0,0.0,0.0,27.02,0.55,0.0
20190326:2106,0.0,0.0,0.0,26.25,0.83,0.0
20190326:2206,0.0,0.0,0.0,25.61,1.31,0.0
20190326:2306,0.0,0.0,0.0,24.92,1.45,0.0
20190327:0006,0.0,0.0,0.0,24.34,1.24,0.0
20190327:0106,0.0,0.0,0.0,23.59,1.31,0.0
20190327:0206,0.0,0.0,0.0,22.52,1.72,0.0
20190327:0306,0.0,0.0,0.0,22.17,1.79,0.0
20190327:0406,0.0,0.0,0.0,21.6,1.59,0.0
20190327:0506,154.43,226.62,16.24,22.81,1.1,0.0
20190327:0606,27.41,49.92,31.21,26.31,0.97,0.0
20190327:0706,50.24,80.87,46.19,28.45,1.03,0.0
20190327:0806,504.04,676.58,61.17,30.0,1.93,0.0
20190327:0906,730.4,1008.23,76.15,31.51,2.41,0.0
20190327:1006,721.03,997.59,88.78,31.95,2.48,0.0
20190327:1106,655.92,898.93,73.88,32.56,2.69,0.0
20190327:1206,548.43,742.17,58.9,32.81,2.62,0.0
20190327:1306,467.29,628.72,43.92,32.71,2.07,0.0
20190327:1406,283.91,386.11,28.94,32.73,2.14,0.0
20190327:1506,105.97,165.47,13.97,30.53,3.86,0.0
20190327:1606,0.0,0.0,0.0,26.75,1.93,0.0
20190327:1706,0.0,0.0,0.0,26.24,1.52,0.0
20190327:1806,0.0,0.0,0.0,25.94,1.45,0.0
20190327:1906,0.0,0.0,0.0,26.07,1.24,0.0
20190327:2006,0.0,0.0,0.0,25.05,1.45,0.0
20190327:2106,0.0,0.0,0.0,23.44,1.24,0.0
20190327:2206,0.0,0.0,0.0,22.49,0.97,0.0
20190327:2306,0.0,0.0,0.0,22.14,0.76,0.0
20190328:0006,0.0,0.0,0.0,21.88,0.55,0.0
20190328:0106,0.0,0.0,0.0,21.71,0.69,0.0
20190328:0206,0.0,0.0,0.0,21.52,0.83,0.0
20190328:0306,0.0,0.0,0.0,21.21,0.55,0.0
20190328:0406,0.0,0.0,0.0,20.81,0.9,0.0
20190328:0506,66.51,99.77,16.34,21.97,0.41,0.0
20190328:0606,222.78,293.15,31.31,23.05,0.76,0.0
20190328:0706,245.92,322.4,46.28,24.24,1.59,0.0
20190328:0806,490.05,646.48,61.26,26.34,1.72,0.0
20190328:0906,728.56,993.75,76.24,27.85,1.93,0.0
20190328:1006,702.94,961.32,88.78,28.75,2.0,0.0
20190328:1106,736.1,1007.49,73.81,29.4,2.21,0.0
20190328:1206,606.16,814.17,58.83,29.68,2.21,0.0
20190328:1306,526.49,699.33,43.85,29.9,2.07,0.0
20190328:1406,129.26,181.66,28.88,29.55,2.28,0.0
20190328:1506,13.23,29.95,13.91,28.58,2.76,0.0
20190328:1606,0.0,0.0,0.0,27.37,2.55,0.0
20190328:1706,0.0,0.0,0.0,26.29,2.28,0.0
20190328:1806,0.0,0.0,0.0,25.45,2.28,0.0
20190328:1906,0.0,0.0,0.0,24.29,0.9,0.0
20190328:2006,0.0,0.0,0.0,24.05,0.76,0.0
20190328:2106,0.0,0.0,0.0,23.56,0.97,0.0
20190328:2206,0.0,0.0,0.0,22.96,1.03,0.0
20190328:2306,0.0,0.0,0.0,22.53,0.97,0.0
20190329:0006,0.0,0.0,0.0,22.23,0.97,0.0
20190329:0106,0.0,0.0,0.0,21.89,1.03,0.0
20190329:0206,0.0,0.0,0.0,21.54,1.1,0.0
20190329:0306,0.0,0.0,0.0,21.84,0.9,0.0
20190329:0406,0.0,0.0,0.0,22.44,0.55,0.0
20190329:0506,122.91,176.59,16.43,22.75,0.28,0.0
20190329:0606,377.73,496.02,31.4,24.99,1.03,0.0
20190329:0706,565.63,746.65,46.37,27.38,1.86,0.0
20190329:0806,686.37,923.75,61.34,29.14,2.48,0.0
20190329:0906,761.5,1041.73,76.31,30.6,2.9,0.0
20190329:1006,772.39,1059.91,88.66,31.71,3.31,0.0
20190329:1106,91.84,135.78,73.73,32.16,3.24,0.0
20190329:1206,629.09,853.27,58.75,32.47,2.76,0.0
20190329:1306,498.94,670.24,43.78,33.02,2.48,0.0
20190329:1406,322.64,439.36,28.81,33.08,2.21,0.0
20190329:1506,110.1,177.42,13.85,32.56,1.72,0.0
20190329:1606,0.0,0.0,0.0,32.18,0.34,0.0
20190329:1706,0.0,0.0,0.0,29.86,0.48,0.0
20190329:1806,0.0,0.0,0.0,28.57,1.03,0.0
20190329:1906,0.0,0.0,0.0,28.21,1.93,0.0
20190329:2006,0.0,0.0,0.0,26.01,1.86,0.0
20190329:2106,0.0,0.0,0.0,25.03,1.66,0.0
20190329:2206,0.0,0.0,0.0,24.32,1.66,0.0
20190329:2306,0.0,0.0,0.0,23.87,1.66,0.0
20190330:0006,0.0,0.0,0.0,23.48,1.59,0.0
20190330:0106,0.0,0.0,0.0,23.53,1.45,0.0
20190330:0206,0.0,0.0,0.0,23.84,1.31,0.0
20190330:0306,0.0,0.0,0.0,24.83,1.03,0.0
20190330:0406,0.0,0.0,0.0,26.0,0.69,0.0
20190330:0506,139.86,205.5,16.52,26.04,0.21,0.0
20190330:0606,375.14,500.45,31.48,27.82,0.9,0.0
20190330:0706,550.8,739.2,46.45,29.91,1.59,0.0
20190330:0806,671.29,913.29,61.42,31.72,2.62,0.0
20190330:0906,746.98,1029.27,76.38,32.9,3.17,0.0
20190330:1006,767.19,1064.26,88.44,33.52,3.24,0.0
20190330:1106,733.8,1019.21,73.64,34.0,2.9,0.0
20190330:1206,635.14,870.5,58.67,34.12,2.69,0.0
20190330:1306,516.12,698.24,43.71,34.54,2.62,0.0
20190330:1406,155.35,219.45,28.74,34.45,2.34,0.0
20190330:1506,114.03,187.55,13.78,33.96,2.14,0.0
20190330:1606,0.0,0.0,0.0,32.21,1.17,0.0
20190330:1706,0.0,0.0,0.0,30.36,1.17,0.0
20190330:1806,0.0,0.0,0.0,29.07,1.17,0.0
20190330:1906,0.0,0.0,0.0,27.95,2.28,0.0
20190330:2006,0.0,0.0,0.0,26.15,2.28,0.0
20190330:2106,0.0,0.0,0.0,24.82,2.0,0.0
20190330:2206,0.0,0.0,0.0,23.67,1.66,0.0
20190330:2306,0.0,0.0,0.0,23.32,1.45,0.0
20190331:0006,0.0,0.0,0.0,22.88,1.24,0.0
20190331:0106,0.0,0.0,0.0,22.61,1.03,0.0
20190331:0206,0.0,0.0,0.0,21.97,1.17,0.0
20190331:0306,0.0,0.0,0.0,21.62,1.24,0.0
20190331:0406,0.0,0.0,0.0,21.95,1.17,0.0
20190331:0506,137.77,198.54,16.62,23.45,0.83,0.0
20190331:0606,374.97,491.15,31.57,26.35,2.0,0.0
20190331:0706,555.49,728.79,46.53,28.51,2.83,0.0
20190331:0806,675.8,904.8,61.49,30.42,3.31,0.0
20190331:0906,739.21,1008.9,76.43,31.7,3.31,0.0
20190331:1006,768.42,1058.67,88.16,32.33,3.24,0.0
20190331:1106,723.36,997.84,73.54,33.2,2.97,0.0
20190331:1206,640.37,873.82,58.59,33.14,2.62,0.0
20190331:1306,511.73,681.91,43.63,32.47,3.03,0.0
20190331:1406,328.81,443.21,28.67,30.97,2.28,0.0
20190331:1506,112.64,181.44,13.72,30.52,2.69,0.0
20190331:1606,0.0,0.0,0.0,29.32,2.14,0.0
20190331:1706,0.0,0.0,0.0,28.15,1.52,0.0
20190331:1806,0.0,0.0,0.0,26.83,0.83,0.0
20190331:1906,0.0,0.0,0.0,26.32,1.31,0.0
20190331:2006,0.0,0.0,0.0,25.79,1.66,0.0
20190331:2106,0.0,0.0,0.0,25.13,1.86,0.0
20190331:2206,0.0,0.0,0.0,24.82,2.0,0.0
20190331:2306,0.0,0.0,0.0,24.34,1.93,0.0
20190401:0006,0.0,0.0,0.0,23.48,1.79,0.0
20190401:0106,0.0,0.0,0.0,22.74,1.66,0.0
20190401:0206,0.0,0.0,0.0,22.24,1.59,0.0
20190401:0306,0.0,0.0,0.0,21.71,1.52,0.0
20190401:0406,0.0,0.0,0.0,21.29,1.45,0.0
